id,fw,iw,white,female,wealthqr,pwealthqr,wealthqn,pwealthqn,wealthtr,pwealthtr,wealthpr,pwealthpr
6509004,23,57.278,0,1,1,2,1,3,1,2,3,49
6519006,2,2.6059999,0,1,2,2,2,2,1,1,33,27
6522004,1,1.446,0,1,1,1,1,1,1,1,8,15
6531003,9,13.116,0,0,1,1,1,1,1,1,8,3
6531004,9,18.024,0,1,1,1,1,1,1,1,7,3
6531005,9,22.722,0,0,1,1,1,1,1,1,8,3
6531006,9,10.799,0,1,1,1,1,1,1,1,15,3
6541004,4,13.644,0,0,4,1,5,2,3,1,96,24
6545005,4,6.1700001,0,1,3,3,3,3,2,2,55,60
6545006,4,4.6279998,0,1,2,3,3,3,2,2,41,60
6545007,4,6.276,0,1,1,3,1,3,1,2,19,60
6545008,4,7.7140002,0,0,2,3,3,3,2,2,43,60
6546005,4,5.2249999,0,0,1,2,1,2,1,2,2,35
6546009,4,6.947,0,1,1,2,2,2,1,2,23,35
6547004,3,5.8709998,0,1,4,1,5,1,3,1,91,10
6547006,3,7.8449998,0,0,2,1,3,1,2,1,43,10
6549004,4,8.1610003,0,1,2,1,3,1,2,1,48,20
6553004,5,7.7360001,0,1,2,1,3,1,2,1,47,14
6553006,5,8.7010002,0,0,2,1,2,1,2,1,38,14
6571003,5,7.9400001,0,1,2,1,3,1,2,1,42,20
6571004,5,7.4190001,0,1,3,1,4,1,3,1,71,20
6577003,4,12.09,0,0,2,1,2,2,1,1,29,22
6577004,4,11.77,0,0,4,1,5,2,3,1,90,22
6577007,4,7.8330002,0,1,2,1,3,2,2,1,45,22
6577008,4,10.164,0,0,2,1,3,2,2,1,45,22
6577009,4,9.8599997,0,0,2,1,2,2,1,1,31,22
6582003,4,10.969,0,0,1,1,1,1,1,1,18,7
6588003,5,10.057,0,1,2,1,2,1,2,1,39,9
6590004,4,8.8940001,0,0,2,1,3,2,2,1,42,21
6590008,4,10.106,0,0,2,1,3,2,2,1,47,21
6590010,4,7.7620001,0,1,2,1,2,2,1,1,30,21
6602005,3,5.7670002,0,0,1,1,1,1,1,1,11,5
6602008,3,4.8699999,0,1,1,1,1,1,1,1,8,5
6602009,3,6.3049998,0,1,2,1,2,1,1,1,26,5
6605007,2,2.9820001,0,0,1,1,1,1,1,1,8,19
6605012,2,4.4530001,0,1,1,1,1,1,1,1,8,19
6607008,1,1.2180001,0,1,1,1,1,1,1,1,8,3
6609002,1,1.268,0,0,1,1,1,1,1,1,12,3
6616006,4,9.1700001,0,0,4,1,5,1,3,1,82,20
6624003,1,1.369,0,1,3,1,4,1,3,1,71,16
6625007,1,1.24,0,1,2,1,3,1,2,1,50,13
6626003,1,1.622,0,1,2,2,3,3,2,2,43,46
6626004,1,1.3559999,0,1,1,2,1,3,1,2,14,46
6626006,1,1.704,0,1,1,2,1,3,1,2,17,46
6626007,1,1.6900001,0,1,2,2,2,3,1,2,33,46
6626008,1,1.678,0,1,1,2,1,3,1,2,15,46
6639005,1,1.365,0,1,1,1,1,1,1,1,14,4
6646003,3,4.3319998,0,1,2,1,3,1,2,1,47,2
6646004,3,4.7909999,0,1,1,1,1,1,1,1,5,2
6649003,1,1.392,0,1,1,1,1,1,1,1,11,1
6655002,34,54.801998,0,1,2,1,2,1,2,1,37,7
6655003,34,59.178001,0,1,2,1,3,1,2,1,43,7
6655005,34,64.721001,0,1,1,1,2,1,1,1,24,7
6657005,4,6.7049999,0,1,1,1,1,1,1,1,19,5
6660003,2,3.474,0,1,1,1,1,1,1,1,8,14
6663002,1,1.518,0,1,1,1,1,1,1,1,14,15
6663003,1,4.2059999,0,0,2,1,2,1,2,1,40,3
6674003,3,4.7839999,0,0,2,2,3,3,2,2,44,49
6674005,3,3.6400001,0,1,2,2,2,3,1,2,30,49
6680004,1,1.648,0,1,1,1,1,1,1,1,4,1
6684003,1,1.321,0,1,1,1,1,1,1,1,4,2
6684004,1,1.469,0,1,2,1,2,1,2,1,35,2
6684005,1,1.247,0,1,1,1,2,1,1,1,21,2
6684008,1,1.249,0,1,1,1,1,1,1,1,8,2
6687003,1,2.0409999,0,0,1,3,1,4,1,3,8,69
6698003,21,39.629002,0,1,1,1,1,1,1,1,20,18
6698004,21,35.772999,0,1,2,1,3,1,2,1,48,18
6698005,21,50.830002,0,0,1,1,1,1,1,1,15,18
6703006,2,2.7019999,0,1,2,1,2,1,1,1,30,3
6706002,4,6.6399999,0,0,1,1,1,1,1,1,16,9
6706003,4,9.7690001,0,0,1,1,1,1,1,1,17,9
6707002,4,9.7849998,0,1,2,1,3,1,2,1,47,4
6707003,2,7.8800001,0,1,1,3,1,3,1,2,6,59
6716006,1,2.7260001,0,0,2,1,2,2,1,1,31,22
6724003,3,4.855,0,1,3,2,4,2,3,1,69,28
6724004,3,5.1479998,0,0,2,2,2,2,1,1,33,28
6724005,3,5.1269999,0,0,3,2,3,2,2,1,58,28
6724008,3,4.2449999,0,1,1,2,1,2,1,1,5,28
6735003,4,6.4990001,0,1,2,1,3,1,2,1,50,14
6735005,4,6.3530002,0,1,1,1,2,1,1,1,21,14
6735006,4,6.3540001,0,1,1,1,1,1,1,1,19,14
6735007,4,6.4980001,0,1,1,1,1,1,1,1,16,14
6735008,4,6.289,0,1,2,1,2,1,1,1,27,14
6736003,5,7.4640002,0,1,2,2,2,2,1,1,33,29
6736005,5,7.8049998,0,1,1,2,1,2,1,1,11,29
6738003,5,7.3610001,0,1,2,1,2,1,1,1,28,6
6740003,8,13.055,0,1,2,1,2,1,1,1,28,7
6740004,6,15.132,0,1,1,1,1,2,1,1,15,25
6745007,2,3.8069999,0,0,2,1,2,1,1,1,31,7
6750004,1,1.0650001,0,1,2,1,2,1,1,1,31,6
6750005,1,1.385,0,1,2,1,2,1,1,1,32,6
6750021,1,2.2390001,0,0,1,1,1,1,1,1,4,6
6765004,4,6.1900001,0,1,1,1,1,1,1,1,14,20
6765006,4,6.2839999,0,1,2,1,2,1,2,1,38,20
6765007,4,6.0570002,0,1,2,1,3,1,2,1,46,20
6769007,3,4.3070002,0,1,2,1,3,2,2,1,50,25
6769008,3,4.2719998,0,1,2,1,2,2,1,1,30,25
6779007,4,11.481,0,0,1,3,1,3,1,2,13,58
6779008,4,7.6129999,0,1,2,3,2,3,1,2,33,58
6780006,4,23.9,0,1,1,1,1,1,1,1,19,1
6785003,5,6.8400002,0,1,1,1,2,1,1,1,25,1
6785006,5,6.4050002,0,0,1,1,1,1,1,1,16,1
6785007,5,8.4729996,0,1,1,1,1,1,1,1,8,1
6785008,5,6.7049999,0,1,1,1,1,1,1,1,8,1
6789007,3,4.1560001,0,1,1,1,1,1,1,1,1,1
6793021,4,13.626,0,0,2,1,2,1,2,1,37,13
6795004,3,6.2969999,0,1,1,1,2,1,1,1,25,3
6803004,5,9.5530005,0,1,2,2,2,2,1,2,26,37
6820002,5,9.7840004,0,1,1,1,1,1,1,1,18,5
6820003,5,5.3049998,0,1,1,1,1,1,1,1,8,5
6820004,5,11.433,0,0,1,1,1,1,1,1,13,5
6820005,5,6.8829999,0,0,1,1,2,1,1,1,23,5
6826006,4,10.545,0,0,4,3,4,3,3,2,78,53
6826007,4,8.0039997,0,1,1,3,1,3,1,2,6,53
6830002,9,19.757999,0,0,1,1,2,1,1,1,21,19
6832004,6,10.549,0,1,2,1,3,1,2,1,50,5
6836004,5,11.868,0,0,1,1,1,1,1,1,12,2
6836005,4.5,9.9090004,0,1,1,1,1,1,1,1,1,10
6838004,4,8.5740004,0,0,1,2,1,2,1,1,8,27
6839004,4,4.217,1,1,1,1,1,1,1,1,8,9
6839006,4,4.4829998,0,0,4,1,4,1,3,1,78,9
6839007,4,4.3210001,0,1,3,1,4,1,2,1,62,9
6839009,4,6.9990001,0,1,2,1,2,1,1,1,32,9
6843006,5,9.7790003,0,1,2,2,2,2,1,1,29,26
6845002,2,8.2939997,0,1,2,1,3,1,2,1,49,9
6845003,2,8.4890003,0,1,2,1,2,1,2,1,38,9
6845005,2,8.802,0,1,1,1,2,1,1,1,21,9
6845006,2,8.4239998,0,1,1,1,1,1,1,1,13,9
6849005,5,8.5509996,0,1,1,1,1,1,1,1,8,3
6851003,4,6.1059999,0,1,1,1,1,1,1,1,20,13
6853003,4,6.0440001,0,1,1,1,1,1,1,1,13,16
6864002,1,3.3740001,0,1,2,1,2,1,1,1,31,3
6864003,1,3.135,0,1,2,1,2,1,2,1,38,3
6872002,4,8.9060001,0,0,1,1,1,1,1,1,8,3
6872003,4,10.233,0,0,2,1,3,1,2,1,42,3
